#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,47448,865092,0,865091,865089,130,1,130,0,0,0,1,1,192.168.100.2,80,165046,0,165046,3,10737418497,165041,10737483674,14,65177,0,1,1,1.60383E+12,1.60383E+12,166761.706,43.121,44.249,43.121,166652.727,43.113,43.14,1,1,0,0,1,0,1,0.042665,0.019,0.075,0.028989,3,54,54,49.280976,42.604,84.209,4.101523,2489,64,64,0,0,0,0,0,0,1,1,13,1,1093,8960,130,130,13066240,8192,3,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,299,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049280976,678.1489068,515.1054847
192.168.100.1,47628,710378,0,710377,710375,130,1,130,0,0,0,1,1,192.168.100.2,80,200560,0,200560,5,10736590241,200553,10736653970,23,63729,0,1,1,1.60383E+12,1.60383E+12,190044.36,42.827,44.076,42.827,189944.488,42.82,42.844,1,1,0,0,1,0,1,0.060331,0.017,0.146,0.074191,3,54,54,44.36193,42.297,82.226,2.563786,23519,64,64,0,0,0,0,0,0,1,1,13,1,6167,8960,130,130,13729792,8192,5,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2440,14480,0,3,0,0,18,0,0,2,0,1,1,200,1,330,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.04436193,753.3450416,451.9641191
192.168.100.1,47758,583437,0,583436,583434,130,1,130,0,0,0,1,1,192.168.100.2,80,230258,0,230258,1,10737418497,230255,10737483674,25,65177,0,1,1,1.60383E+12,1.60383E+12,184515.061,42.841,43.366,42.841,184415.78,42.835,42.856,1,1,0,0,1,0,1,0.056331,0.015,0.137,0.069867,3,54,54,43.851395,42.37,66.005,1.188116,54355,64,64,0,0,0,0,0,0,1,1,13,1,2531,8960,130,130,9371648,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4180376,2896,14480,0,2,0,0,23,0,0,0,0,1,1,200,1,1388,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33443008,0.043851395,762.6441074,465.5439449
192.168.100.1,47900,882716,0,882715,882713,130,1,130,0,0,0,1,1,192.168.100.2,80,165301,0,165301,1,10737418501,165298,10737463402,9,44901,0,1,1,1.60383E+12,1.60383E+12,164521.558,43.049,43.781,43.049,164414.664,43.043,43.067,1,1,0,0,1,0,1,0.053998,0.018,0.121,0.058078,3,54,54,49.216386,42.667,82.957,3.860882,3248,64,64,0,0,0,0,0,0,1,1,13,1,270,8960,130,130,57974784,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,7,0,0,0,0,1,1,200,1,355,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049216386,679.0388876,522.1182455
192.168.100.1,48046,757208,0,757207,757205,130,1,130,0,0,0,1,1,192.168.100.2,80,247292,0,247292,1,10737418497,247289,10737490914,31,72417,0,1,1,1.60383E+12,1.60383E+12,207712.075,42.913,43.408,42.913,207613.606,42.906,42.929,1,1,0,0,1,0,1,0.050332,0.016,0.118,0.058603,3,54,54,43.652445,42.323,83.778,1.120657,57257,64,64,0,0,0,0,0,0,1,1,13,1,5640,8960,130,130,44122112,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,4,0,0,27,0,0,0,0,1,1,200,1,661,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043652445,765.5891898,413.5528823
192.168.100.1,48284,581232,0,581231,581229,130,1,130,0,0,0,1,1,192.168.100.2,80,237653,0,237653,1,10737418501,237650,10737483674,37,65173,0,1,1,1.60383E+12,1.60383E+12,195058.069,42.881,43.321,42.881,194957.508,42.874,42.896,1,1,0,0,1,0,1,0.064998,0.015,0.164,0.085738,3,54,54,43.782511,42.325,66.988,1.372828,50286,64,64,0,0,0,0,0,0,1,1,13,1,2813,8960,130,130,8462336,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,15,0,0,22,0,0,0,0,1,1,200,1,2399,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043782511,763.3148313,440.3810098
192.168.100.1,48552,825720,0,825719,825717,130,1,130,0,0,0,1,1,192.168.100.2,80,165026,0,165026,1,10737418499,165023,10737466298,12,47799,0,1,1,1.60383E+12,1.60383E+12,164277.084,42.885,43.519,42.885,164171.19,42.878,42.903,1,1,0,0,1,0,1,0.064665,0.018,0.155,0.078245,3,54,54,49.670267,42.649,82.48,3.833511,3015,64,64,0,0,0,0,0,0,1,1,13,1,144,8960,130,130,12296192,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,12,0,0,0,0,1,1,200,1,223,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049670267,672.8339109,522.8953929
192.168.100.1,48672,815050,0,815049,815047,130,1,130,0,0,0,1,1,192.168.100.2,80,165939,0,165939,1,10737418499,165936,10737467746,11,49247,0,1,1,1.60383E+12,1.60383E+12,164217.499,42.926,43.705,42.926,164113.557,42.919,42.945,1,1,0,0,1,0,1,0.034999,0.019,0.067,0.027713,3,54,54,49.343736,42.509,67.341,3.450946,3547,64,64,0,0,0,0,0,0,1,1,13,1,1690,8960,130,130,13795328,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,10,0,0,0,0,1,1,200,1,199,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049343736,677.2863733,523.0851918
192.168.100.1,48846,569169,0,569168,569166,130,1,130,0,0,0,1,1,192.168.100.2,80,216170,0,216170,1,10737418497,216167,10737485122,23,66625,0,1,1,1.60383E+12,1.60383E+12,189888.257,42.972,43.501,42.972,189784.195,42.966,42.996,1,1,0,0,1,0,1,0.073998,0.024,0.153,0.069217,3,54,54,44.160034,42.344,66.591,2.018883,42532,64,64,0,0,0,0,0,0,1,1,13,1,3015,8960,130,130,18522112,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,21,0,0,0,0,1,1,200,1,701,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044160034,756.7892724,452.3706854
192.168.100.1,48964,847409,0,847408,847406,130,1,130,0,0,0,1,1,192.168.100.2,80,165021,0,165021,1,10737418497,165018,10737463402,14,44905,0,1,1,1.60383E+12,1.60383E+12,164312.624,42.907,43.673,42.907,164206.559,42.9,42.925,1,1,0,0,1,0,1,0.062331,0.018,0.134,0.062644,3,54,54,50.219451,42.708,64.93,3.858097,2393,64,64,0,0,0,0,0,0,1,1,13,1,1477,8960,130,130,8773632,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,4,0,0,10,0,0,0,0,1,1,200,1,337,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050219451,665.4760125,522.7821522
192.168.100.1,49090,759217,0,759216,759214,130,1,130,0,0,0,1,1,192.168.100.2,80,165030,0,165030,1,10737418497,165027,10737679154,20,260657,0,1,1,1.60383E+12,1.60383E+12,164940.052,42.681,43.248,42.681,164832.484,42.675,42.697,1,1,0,0,1,0,1,0.08833,0.016,0.232,0.12442,3,54,54,49.62326,42.658,59.663,3.815012,2740,64,64,0,0,0,0,0,0,1,1,13,1,960,8960,130,130,11862016,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,20,0,0,0,0,1,1,200,1,392,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.04962326,673.4712713,520.803966
192.168.100.1,49334,957660,0,957659,957657,130,1,130,0,0,0,1,1,192.168.100.2,80,166330,0,166330,1,10737418499,166327,10737466298,10,47799,0,1,1,1.60383E+12,1.60383E+12,164133.012,42.846,44.379,42.846,164029.387,42.84,42.863,1,1,0,0,1,0,1,0.054332,0.016,0.13,0.065531,3,54,54,49.266813,42.452,82.63,3.323782,3606,64,64,0,0,0,0,0,0,1,1,13,1,3202,8960,130,130,18038784,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,9,0,0,0,0,1,1,200,1,157,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049266813,678.343858,523.3543779
192.168.100.1,49450,1031079,0,1031078,1031076,130,1,130,0,0,0,1,1,192.168.100.2,80,215149,0,215149,1,10737418499,215146,10737482226,38,63727,0,1,1,1.60383E+12,1.60383E+12,187831.09,42.89,43.302,42.89,187727.795,42.884,42.921,1,1,0,0,1,0,1,0.078997,0.02,0.186,0.092828,3,54,54,43.723882,42.338,65.385,1.638631,24729,64,64,0,0,0,0,0,0,1,1,13,1,6826,8960,130,130,12271616,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,17,0,0,21,0,0,0,0,1,1,200,1,280,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043723882,764.338354,457.3250244
192.168.100.1,49630,848313,0,848312,848310,130,1,130,0,0,0,1,1,192.168.100.2,80,207816,0,207816,1,10737418501,207813,10737480778,21,62277,0,1,1,1.60383E+12,1.60383E+12,179729.719,42.902,43.431,42.902,179631.122,42.896,42.919,1,1,0,0,1,0,1,0.054332,0.017,0.126,0.062083,3,54,54,43.969223,42.385,66.236,1.831319,27683,64,64,0,0,0,0,0,0,1,1,13,1,3194,8960,130,130,8847360,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,19,0,0,0,0,1,1,200,1,1371,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043969223,760.0734723,477.9390226
192.168.100.1,49792,846105,0,846104,846102,130,1,130,0,0,0,1,1,192.168.100.2,80,165284,0,165284,1,10737418497,165281,10737460506,30,42009,0,1,1,1.60383E+12,1.60383E+12,164210.377,42.803,43.395,42.803,164108.34,42.797,42.819,1,1,0,0,1,0,1,0.054332,0.016,0.127,0.062963,3,54,54,49.27991,42.751,85.9,3.869224,3752,64,64,0,0,0,0,0,0,1,1,13,1,117,8960,130,130,27082752,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,22,0,0,8,0,0,0,0,1,1,200,1,404,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.04927991,678.1635762,523.107526
192.168.100.1,49968,676348,0,676347,676345,130,1,130,0,0,0,1,1,192.168.100.2,80,166519,0,166519,1,10737418497,166516,10737464850,11,46353,0,1,1,1.60383E+12,1.60383E+12,164601.133,42.975,43.457,42.975,164501.57,42.969,42.991,1,1,0,0,1,0,1,0.058998,0.016,0.145,0.074478,3,54,54,48.444317,42.446,63.665,3.473401,4341,64,64,0,0,0,0,0,0,1,1,13,1,916,8960,130,130,12124160,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,10,0,0,0,0,1,1,200,1,516,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.048444317,689.8608974,521.8659023
192.168.100.1,50102,698054,0,698053,698051,130,1,130,0,0,0,1,1,192.168.100.2,80,165511,0,165511,1,10737418499,165508,10737464850,10,46351,0,1,1,1.60383E+12,1.60383E+12,165092.537,43.007,43.577,43.007,164991.699,43,43.031,1,1,0,0,1,0,1,0.067998,0.024,0.146,0.067735,3,54,54,49.765945,42.734,62.825,3.39463,5247,64,64,0,0,0,0,0,0,1,1,13,1,186,8960,130,130,20480000,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,8,0,0,0,0,1,1,200,1,636,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049765945,671.5403475,520.3125493
192.168.100.1,50222,570087,0,570086,570084,130,1,130,0,0,0,1,1,192.168.100.2,80,179710,0,179710,1,10737418497,179707,10737476434,20,57937,0,1,1,1.60383E+12,1.60383E+12,170455.35,43.119,43.545,43.119,170346.856,43.112,43.136,1,1,0,0,1,0,1,0.037332,0.017,0.073,0.030989,3,54,54,44.581681,42.37,68.626,2.530112,17378,64,64,0,0,0,0,0,0,1,1,13,1,1882,8960,130,130,12861440,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4197752,2896,14480,0,4,0,0,16,0,0,0,0,1,1,200,1,291,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33582016,0.044581681,753.2693978,503.943182
192.168.100.1,50506,624233,0,624232,624230,130,1,130,0,0,0,1,1,192.168.100.2,80,181652,0,181652,1,10737418499,181649,10737560418,19,141919,0,1,1,1.60383E+12,1.60383E+12,171966.403,42.803,43.34,42.803,171859.084,42.797,42.82,1,1,0,0,1,0,1,0.049332,0.017,0.111,0.053426,3,54,54,45.247272,42.417,67.923,3.277678,12438,64,64,0,0,0,0,0,0,1,1,13,1,2575,8960,130,130,8945664,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,18,0,0,0,0,1,1,200,1,847,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045247272,738.6045285,499.5189865
192.168.100.1,50626,621613,0,621612,621610,130,1,130,0,0,0,1,1,192.168.100.2,80,208197,0,208197,1,10737418497,208194,10737486570,33,68073,0,1,1,1.60383E+12,1.60383E+12,181296.663,42.848,43.164,42.848,181199.22,42.841,42.864,1,1,0,0,1,0,1,0.050998,0.016,0.12,0.059758,3,54,54,43.953934,42.311,75.841,1.794256,35920,64,64,0,0,0,0,0,0,1,1,13,1,1583,8960,130,130,16695296,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4186168,2896,14480,0,1,0,0,32,0,0,0,0,1,1,200,1,751,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33489344,0.043953934,761.9191493,473.8084592
192.168.100.1,50840,746567,0,746566,746564,130,1,130,0,0,0,1,1,192.168.100.2,80,165247,0,165247,1,10737288177,165244,10737335978,17,47801,0,1,1,1.60383E+12,1.60383E+12,164819.32,42.913,43.792,42.913,164710.975,42.906,42.929,1,1,0,0,1,0,1,0.068331,0.016,0.171,0.088918,3,54,54,49.654798,42.614,69.723,3.773362,4060,64,64,0,0,0,0,0,0,1,1,13,1,124,8960,130,130,25698304,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,8,0,1,1,200,1,368,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049654798,673.0435194,521.1688037
192.168.100.1,51008,652866,0,652865,652863,130,1,130,0,0,0,1,1,192.168.100.2,80,174848,0,174848,1,10737149171,174845,10737205658,18,56487,0,1,1,1.60383E+12,1.60383E+12,166902.261,43.505,44.698,43.505,166798.344,43.498,43.521,1,1,0,0,1,0,1,0.050332,0.016,0.118,0.058603,3,54,54,45.356773,42.395,67.312,3.080932,11074,64,64,0,0,0,0,0,0,1,1,13,1,1744,8960,130,130,12058624,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,18,0,0,0,0,1,1,200,1,752,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045356773,736.8213784,514.658368
192.168.100.1,51184,639384,0,639383,639381,130,1,130,0,0,0,1,1,192.168.100.2,80,172904,0,172904,1,10737418501,172901,10737492362,16,73861,0,1,1,1.60383E+12,1.60383E+12,165737.335,42.746,43.944,42.746,165633.128,42.739,42.767,1,1,0,0,1,0,1,0.055998,0.021,0.121,0.056347,3,54,54,45.917773,42.393,68.926,3.431667,9068,64,64,0,0,0,0,0,0,1,1,13,1,996,8960,130,130,10469376,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,14,0,0,0,0,1,1,200,1,2045,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045917773,727.8192695,518.2896111
192.168.100.1,51342,897184,0,897183,897181,130,1,130,0,0,0,1,1,192.168.100.2,80,165108,0,165108,1,10737418501,165105,10737744314,22,325813,0,1,1,1.60383E+12,1.60383E+12,163962.376,42.828,45.82,42.828,163863.373,42.821,42.847,1,1,0,0,1,0,1,0.069664,0.018,0.172,0.088625,3,54,54,49.78953,42.803,82.632,3.898353,2726,64,64,0,0,0,0,0,0,1,1,13,1,703,8960,130,130,35397632,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,22,0,0,0,0,1,1,200,1,976,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.04978953,671.2222429,523.9125988
192.168.100.1,51442,806153,0,806152,806150,130,1,130,0,0,0,1,1,192.168.100.2,80,165012,0,165012,1,10737418499,165009,10737419962,9,1463,0,1,1,1.60383E+12,1.60383E+12,164339.079,42.842,43.679,42.842,164237.242,42.835,42.858,1,1,0,0,1,0,1,0.084997,0.016,0.223,0.119512,3,54,54,49.438916,42.763,68.01,3.779758,2482,64,64,0,0,0,0,0,0,1,1,13,1,116,8960,130,130,12173312,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,9,0,0,0,0,1,1,200,1,556,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049438916,675.9824588,522.6958811
192.168.100.1,51642,617832,0,617831,617829,130,1,130,0,0,0,1,1,192.168.100.2,80,191900,0,191900,1,10737418501,191897,10737473538,22,55037,0,1,1,1.60383E+12,1.60383E+12,173696.675,42.79,43.901,42.79,173591.822,42.783,42.809,1,1,0,0,1,0,1,0.058998,0.019,0.137,0.067557,3,54,54,44.783767,42.394,84.553,2.857348,26160,64,64,0,0,0,0,0,0,1,1,13,1,2705,8960,130,130,59465728,8192,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1152,30080,28960,0,4177480,2896,14480,0,7,0,0,15,0,0,0,0,1,1,200,1,1596,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044783767,746.2489701,494.5390481
192.168.100.1,51748,709696,0,709695,709693,130,1,130,0,0,0,1,1,192.168.100.2,80,200460,0,200460,1,10737418497,200457,10737479330,21,60833,0,1,1,1.60383E+12,1.60383E+12,185675.384,42.858,44.112,42.858,185575.571,42.851,42.877,1,1,0,0,1,0,1,0.055665,0.019,0.126,0.060929,3,54,54,44.048799,42.371,59.03,2.19552,22876,64,64,0,0,0,0,0,0,1,1,13,1,3700,8960,130,130,12402688,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,3,0,0,18,0,0,0,0,1,1,200,1,269,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044048799,758.7003677,462.6344795
192.168.100.1,51892,640869,0,640868,640866,130,1,130,0,0,0,1,1,192.168.100.2,80,181363,0,181363,1,10737418499,181360,10737489466,17,70967,0,1,1,1.60383E+12,1.60383E+12,170876.593,42.929,43.416,42.929,170776.134,42.923,42.945,1,1,0,0,1,0,1,0.059331,0.016,0.142,0.071619,3,54,54,45.263331,42.365,82.453,3.227777,12173,64,64,0,0,0,0,0,0,1,1,13,1,4516,8960,130,130,8429568,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,17,0,0,0,0,1,1,200,1,264,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045263331,738.3424786,502.7014772
192.168.100.1,52100,727440,0,727439,727437,130,1,130,0,0,0,1,1,192.168.100.2,80,165032,0,165032,1,10737418501,165029,10737463402,15,44901,0,1,1,1.60383E+12,1.60383E+12,163973.446,42.806,43.254,42.806,163873.358,42.799,42.823,1,1,0,0,1,0,1,0.058331,0.017,0.137,0.068157,3,54,54,49.700757,42.778,60.465,3.785389,2007,64,64,0,0,0,0,0,0,1,1,13,1,283,8960,130,130,12402688,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,8,0,0,7,0,0,0,0,1,1,200,1,700,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049700757,672.4211464,523.8635237
192.168.100.1,52234,670377,0,670376,670374,130,1,130,0,0,0,1,1,192.168.100.2,80,186993,0,186993,1,10737418499,186990,10737477882,19,59383,0,1,1,1.60383E+12,1.60383E+12,174235.106,43.057,43.55,43.057,174127.833,43.051,43.076,1,1,0,0,1,0,1,0.054332,0.019,0.123,0.059475,3,54,54,46.153256,42.346,77.083,3.38446,22596,64,64,0,0,0,0,0,0,1,1,13,1,2005,8960,130,130,31637504,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,18,0,0,0,0,1,1,200,1,527,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.046153256,724.1057922,493.0109955
192.168.100.1,52386,608424,0,608423,608421,130,1,130,0,0,0,1,1,192.168.100.2,80,178803,0,178803,1,10737418499,178800,10737472090,22,53591,0,1,1,1.60383E+12,1.60383E+12,169964.116,42.859,43.294,42.859,169861.489,42.852,42.878,1,1,0,0,1,0,1,0.069331,0.019,0.166,0.08374,3,54,54,44.895447,42.45,64.182,2.815684,13525,64,64,0,0,0,0,0,0,1,1,13,1,3701,8960,130,130,9060352,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,7,0,0,15,0,0,0,0,1,1,200,1,71,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044895447,744.392633,505.3994851
192.168.100.1,52516,755014,0,755013,755011,130,1,130,0,0,0,1,1,192.168.100.2,80,168239,0,168239,1,10737418497,168236,10737473538,19,55041,0,1,1,1.60383E+12,1.60383E+12,165358.081,42.971,43.943,42.971,165254.657,42.965,42.987,1,1,0,0,1,0,1,0.051332,0.016,0.121,0.060335,3,54,54,48.175988,42.395,69.1,3.788983,4626,64,64,0,0,0,0,0,0,1,1,13,1,3265,8960,130,130,10731520,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,18,0,0,0,0,1,1,200,1,295,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.048175988,693.7032615,519.477414
192.168.100.1,52698,602908,0,602907,602905,130,1,130,0,0,0,1,1,192.168.100.2,80,181991,0,181991,1,10737418501,181988,10737477882,18,59381,0,1,1,1.60383E+12,1.60383E+12,170460.011,42.811,43.93,42.811,170357.728,42.804,42.832,1,1,0,0,1,0,1,0.060665,0.021,0.138,0.06698,3,54,54,44.627872,42.361,67.597,2.515051,27676,64,64,0,0,0,0,0,0,1,1,13,1,3554,8960,130,130,28491776,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,18,0,0,0,0,1,1,200,1,2409,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044627872,748.8557823,503.9294703
192.168.100.1,52850,593834,0,593833,593831,130,1,130,0,0,0,1,1,192.168.100.2,80,186951,0,186951,1,10737418499,186948,10737480778,28,62279,0,1,1,1.60383E+12,1.60384E+12,173081.554,43.059,43.43,43.059,172979.348,43.052,43.077,1,1,0,0,1,0,1,0.054332,0.018,0.124,0.060352,3,54,54,44.543489,42.358,82.631,2.201668,30791,64,64,0,0,0,0,0,0,1,1,13,1,3177,8960,130,130,26943488,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,9,0,0,19,0,0,0,0,1,1,200,1,1104,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044543489,750.2744116,496.2969435
